time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-04T20:45:26.620Z,35.7008324,-117.4776688,0.04,3.09,ml,49,55,0.1148,0.15,ci,ci38444407,2019-07-05T01:53:52.056Z,"10km SW of Searles Valley, CA",earthquake,0.17,0.55,0.213,25,reviewed,ci,ci
2019-07-05T08:46:49.740Z,35.6926651,-117.4909973,7.04,3.09,ml,60,38,0.1085,0.18,ci,ci38449335,2019-07-05T17:04:59.034Z,"11km SW of Searles Valley, CA",earthquake,0.18,0.66,0.27,20,reviewed,ci,ci
2019-07-06T10:05:20.260Z,35.6723328,-117.5426636,4.1,3.09,ml,34,44,0.1079,0.19,ci,ci38461383,2019-07-07T00:49:51.150Z,"13km ENE of Ridgecrest, CA",earthquake,0.24,0.72,0.319,23,reviewed,ci,ci
2019-07-04T21:33:34.350Z,35.6155014,-117.5893326,5.43,3.08,ml,50,46,0.1076,0.15,ci,ci38444791,2019-07-05T21:21:22.040Z,"8km E of Ridgecrest, CA",earthquake,0.19,1.05,0.311,20,reviewed,ci,ci
2019-07-06T04:44:09.300Z,35.8883324,-117.7268295,5.01,3.08,ml,26,52,0.09566,0.16,ci,ci38458015,2019-07-06T05:44:45.959Z,"17km ESE of Little Lake, CA",earthquake,0.3,1.34,0.235,9,reviewed,ci,ci
2019-07-06T05:23:49.750Z,35.8935,-117.7013333,6.66,3.08,ml,13,164,0.09924,0.1,ci,ci38458359,2019-07-06T05:59:34.719Z,"19km ESE of Little Lake, CA",earthquake,0.34,0.59,0.15,97,reviewed,ci,ci
2019-07-06T05:23:49.880Z,35.890667,-117.7074966,5.77,3.08,ml,24,48,0.09427,0.16,ci,ci38458351,2019-07-07T01:01:21.135Z,"19km ESE of Little Lake, CA",earthquake,0.37,0.92,0.276,28,reviewed,ci,ci
2019-07-06T07:48:59.980Z,35.6018333,-117.3955,7.39,3.08,ml,19,104,0.05647,0.12,ci,ci38459831,2019-07-07T00:56:38.707Z,"18km S of Trona, CA",earthquake,0.27,0.81,0.145,25,reviewed,ci,ci
2019-07-06T08:36:48.940Z,35.6776657,-117.4923325,1.31,3.08,ml,23,73,0.09422,0.15,ci,ci38460335,2019-07-07T00:54:55.408Z,"13km SW of Searles Valley, CA",earthquake,0.22,0.48,0.257,26,reviewed,ci,ci
2019-07-06T09:57:34.860Z,35.9511681,-117.704834,1.92,3.08,ml,38,42,0.0851,0.13,ci,ci38461295,2019-07-07T00:51:26.847Z,"18km E of Little Lake, CA",earthquake,0.19,0.48,0.253,23,reviewed,ci,ci
2019-07-06T15:12:01.460Z,35.651165,-117.5626678,3.6,3.08,ml,60,43,0.1042,0.17,ci,ci38464839,2019-07-06T21:09:54.690Z,"11km ENE of Ridgecrest, CA",earthquake,0.16,0.64,0.193,23,reviewed,ci,ci
2019-07-06T22:51:35.800Z,35.6343346,-117.4513321,3.1,3.08,ml,46,44,0.04854,0.22,ci,ci38468767,2019-07-06T23:52:04.399Z,"15km SSW of Searles Valley, CA",earthquake,0.24,0.64,0.284,24,reviewed,ci,ci
2019-07-04T18:55:27.790Z,35.6738333,-117.4893333,9.23,3.07,ml,21,85,0.0899,0.18,ci,ci38443711,2019-07-04T22:47:21.157Z,"13km SW of Searles Valley, CA",earthquake,0.36,1.04,0.068,8,reviewed,ci,ci
2019-07-05T03:46:54.390Z,35.6823349,-117.5,0.59,3.07,ml,54,63,0.1005,0.18,ci,ci38447391,2019-07-05T04:16:50.049Z,"13km SW of Searles Valley, CA",earthquake,0.2,0.54,0.157,25,reviewed,ci,ci
2019-07-06T05:04:54.010Z,35.8806667,-117.7161667,2.9,3.07,ml,12,74,0.08212,0.08,ci,ci38458183,2019-07-06T10:47:12.040Z,"18km ESE of Little Lake, CA",earthquake,0.26,0.84,0.137,7,reviewed,ci,ci
2019-07-06T07:28:44.260Z,35.902668,-117.364502,2.65,3.07,ml,14,242,0.06694,0.71,ci,ci38459567,2019-07-07T00:57:18.195Z,"16km NNE of Searles Valley, CA",earthquake,6.69,36.17,0.305,26,reviewed,ci,ci
2019-07-06T09:20:59.370Z,35.8741684,-117.7236633,6.69,3.07,ml,38,32,0.07354,0.16,ci,ci38460887,2019-07-07T00:53:46.834Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.57,0.246,21,reviewed,ci,ci
2019-07-06T09:50:43.330Z,35.7021675,-117.5913315,2.88,3.07,ml,29,77,0.1134,0.22,ci,ci38461183,2019-07-07T00:52:10.726Z,"12km NE of Ridgecrest, CA",earthquake,0.31,1.35,0.2,21,reviewed,ci,ci
2019-07-06T15:45:10.890Z,36.1101667,-117.8831667,7.19,3.07,ml,5,240,0.02409,0.05,ci,ci38465231,2019-07-06T16:11:44.930Z,"9km NE of Coso Junction, CA",earthquake,0.65,0.34,0.301,49,reviewed,ci,ci
2019-07-06T17:14:17.330Z,35.6365,-117.434,2.72,3.07,ml,41,50,0.05493,0.17,ci,ci38466063,2019-07-06T22:16:45.960Z,"15km S of Searles Valley, CA",earthquake,0.17,0.32,0.128,156,reviewed,ci,ci
2019-07-06T17:31:22.200Z,35.7808342,-117.6158371,7.33,3.07,ml,53,42,0.1243,0.19,ci,ci38466247,2019-07-06T21:18:19.056Z,"19km NNE of Ridgecrest, CA",earthquake,0.2,0.97,0.249,19,reviewed,ci,ci
2019-07-06T18:58:59.290Z,35.9001656,-117.6771698,3.25,3.07,ml,35,38,0.07078,0.15,ci,ci38466983,2019-07-06T21:32:31.657Z,"21km E of Little Lake, CA",earthquake,0.24,0.76,0.278,24,reviewed,ci,ci
2019-07-04T20:17:36.830Z,35.699501,-117.4838333,1.03,3.06,ml,50,54,0.1141,0.13,ci,ci38444231,2019-07-06T05:02:32.179Z,"10km SW of Searles Valley, CA",earthquake,0.15,0.49,0.175,25,reviewed,ci,ci
2019-07-04T23:13:04.910Z,35.7470016,-117.5784988,2.13,3.06,ml,25,111,0.1502,0.14,ci,ci38445503,2019-07-06T21:51:29.040Z,"16km W of Searles Valley, CA",earthquake,0.26,0.61,0.18,22,reviewed,ci,ci
2019-07-06T04:56:02.360Z,35.871666,-117.6653366,4.25,3.06,ml,28,76,0.146,0.19,ci,ci38458119,2019-07-07T01:19:16.804Z,"23km ESE of Little Lake, CA",earthquake,0.3,0.9,0.235,5,reviewed,ci,ci
2019-07-06T05:34:08.200Z,35.6699982,-117.5163345,1.69,3.06,ml,21,62,0.09427,0.15,ci,ci38458447,2019-07-07T01:01:08.686Z,"15km SW of Searles Valley, CA",earthquake,0.31,0.66,0.195,5,reviewed,ci,ci
2019-07-06T06:09:08.100Z,35.9023323,-117.7088318,7.59,3.06,ml,24,42,0.1001,0.16,ci,ci38458735,2019-07-07T01:00:09.088Z,"18km ESE of Little Lake, CA",earthquake,0.29,1.03,0.191,21,reviewed,ci,ci
2019-07-06T07:46:16.870Z,35.7816658,-117.5934982,8.02,3.06,ml,37,54,0.03416,0.24,ci,ci38459807,2019-07-07T00:56:52.001Z,"17km W of Searles Valley, CA",earthquake,0.3,0.88,0.283,23,reviewed,ci,ci
2019-07-06T12:48:42.950Z,35.8536682,-117.6715012,7.78,3.06,ml,43,39,0.07104,0.21,ci,ci38463359,2019-07-07T00:44:05.325Z,"23km ESE of Little Lake, CA",earthquake,0.23,0.77,0.204,21,reviewed,ci,ci
2019-07-06T16:31:50.730Z,35.6795006,-117.5318298,4.69,3.06,ml,54,45,0.1088,0.18,ci,ci38465647,2019-07-06T18:55:55.537Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.63,0.192,21,reviewed,ci,ci
2019-07-06T20:22:34.170Z,35.8105011,-117.6373367,6.64,3.06,ml,32,43,0.1037,0.17,ci,ci38467671,2019-07-06T23:56:31.973Z,"21km N of Ridgecrest, CA",earthquake,0.25,0.64,0.235,24,reviewed,ci,ci
2019-07-05T11:29:14.790Z,35.7718315,-117.5686646,3.75,3.05,ml,49,44,0.1637,0.16,ci,ci38450415,2019-07-05T17:03:50.998Z,"15km W of Searles Valley, CA",earthquake,0.17,0.72,0.198,19,reviewed,ci,ci
2019-07-06T06:47:54.880Z,35.7315,-117.5673333,8.29,3.05,ml,16,77,0.08757,0.14,ci,ci38459143,2019-07-07T00:58:37.320Z,"15km WSW of Searles Valley, CA",earthquake,0.33,0.93,0.173,15,reviewed,ci,ci
2019-07-06T13:09:19.920Z,35.7966652,-117.6256638,2.63,3.05,ml,25,67,0.02977,0.13,ci,ci38463567,2019-07-07T00:42:16.797Z,"20km NNE of Ridgecrest, CA",earthquake,0.24,0.4,0.487,14,reviewed,ci,ci
2019-07-04T18:16:33.510Z,35.7233315,-117.5403366,1.22,3.04,ml,33,59,0.1506,0.16,ci,ci38443463,2019-07-05T21:04:46.040Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.59,0.276,33,reviewed,ci,ci
2019-07-06T05:19:37.500Z,35.7039986,-117.5561676,7.16,3.04,ml,30,59,0.14,0.24,ci,ci38458303,2019-07-07T01:01:47.977Z,"14km NE of Ridgecrest, CA",earthquake,0.33,1.42,0.168,23,reviewed,ci,ci
2019-07-06T05:29:40.340Z,35.8904991,-117.7296677,2.48,3.04,ml,21,74,0.09251,0.18,ci,ci38458415,2019-07-06T18:32:15.475Z,"17km ESE of Little Lake, CA",earthquake,0.39,0.77,0.236,9,reviewed,ci,ci
2019-07-06T15:08:22.030Z,35.6623344,-117.4701691,5.27,3.04,ml,46,65,0.07595,0.27,ci,ci38464791,2019-07-06T19:00:03.457Z,"13km SSW of Searles Valley, CA",earthquake,0.24,1.14,0.243,27,reviewed,ci,ci
2019-07-05T22:38:23.380Z,35.7750015,-117.6006699,2.38,3.03,ml,53,53,0.04073,0.15,ci,ci38455679,2019-07-06T22:01:39.040Z,"18km W of Searles Valley, CA",earthquake,0.19,0.41,0.219,21,reviewed,ci,ci
2019-07-06T09:02:22.200Z,35.5708333,-117.362,4.34,3.03,ml,23,75,0.04583,0.17,ci,ci38460655,2019-07-06T22:21:20.338Z,"22km S of Trona, CA",earthquake,0.23,0.44,0.174,59,reviewed,ci,ci
2019-07-06T10:28:43.080Z,35.902668,-117.7288361,4.29,3.03,ml,37,46,0.08588,0.14,ci,ci38461639,2019-07-07T00:48:11.789Z,"16km ESE of Little Lake, CA",earthquake,0.2,0.51,0.263,27,reviewed,ci,ci
2019-07-06T11:11:41.910Z,35.8926659,-117.7146683,1.7,3.03,ml,26,142,0.09332,0.24,ci,ci38462111,2019-07-07T00:45:15.893Z,"18km ESE of Little Lake, CA",earthquake,0.42,0.51,0.208,29,reviewed,ci,ci
2019-07-06T14:30:07.680Z,35.8163338,-117.633667,6.38,3.03,ml,51,51,0.1069,0.25,ci,ci38464383,2019-07-06T21:04:37.166Z,"21km WNW of Searles Valley, CA",earthquake,0.2,0.76,0.206,21,reviewed,ci,ci
2019-07-06T19:37:33.160Z,35.901165,-117.6786652,2.06,3.03,ml,42,38,0.07135,0.22,ci,ci38467303,2019-07-06T19:49:31.327Z,"21km E of Little Lake, CA",earthquake,0.22,0.43,0.21,24,reviewed,ci,ci
2019-07-04T18:03:18.440Z,35.7481651,-117.541832,2.26,3.02,ml,28,72,0.1739,0.13,ci,ci38443359,2019-07-06T04:27:45.003Z,"13km W of Searles Valley, CA",earthquake,0.26,0.96,0.295,32,reviewed,ci,ci
2019-07-04T19:52:13.070Z,35.6086655,-117.590332,4.83,3.02,ml,29,53,0.1067,0.16,ci,ci38444071,2019-07-05T06:17:13.102Z,"8km E of Ridgecrest, CA",earthquake,0.22,0.8,0.215,27,reviewed,ci,ci
2019-07-06T04:54:35.210Z,35.9251667,-117.7286667,-0.28,3.02,ml,10,126,0.07618,0.25,ci,ci38458095,2019-07-07T01:19:52.918Z,"16km E of Little Lake, CA",earthquake,0.84,31.61,0.047,6,reviewed,ci,ci
2019-07-06T05:45:26.270Z,35.9278336,-117.7030029,2.14,3.02,ml,29,60,0.09552,0.11,ci,ci38458535,2019-07-07T01:00:46.468Z,"18km E of Little Lake, CA",earthquake,0.22,0.38,0.116,5,reviewed,ci,ci
2019-07-06T10:08:27.030Z,35.7895012,-117.6169968,8.54,3.02,ml,23,95,0.0306,0.16,ci,ci38461431,2019-07-07T00:49:32.423Z,"19km W of Searles Valley, CA",earthquake,0.32,0.74,0.225,23,reviewed,ci,ci
2019-07-06T17:18:21.440Z,35.5719986,-117.3600006,2.24,3.02,ml,27,140,0.04709,0.16,ci,ci38466103,2019-07-06T18:55:03.546Z,"21km S of Trona, CA",earthquake,0.45,0.56,0.237,25,reviewed,ci,ci
2019-07-06T20:23:44.660Z,34.0195007,-117.2186661,16.1,3.02,ml,103,13,0.08142,0.19,ci,ci38467679,2019-07-07T01:22:55.242Z,"5km SE of Loma Linda, CA",earthquake,0.24,0.46,0.224,16,reviewed,ci,ci
2019-07-04T18:44:24.830Z,35.7186661,-117.5626678,-0.15,3.01,ml,40,57,0.1552,0.14,ci,ci38443631,2019-07-04T22:47:00.649Z,"15km NE of Ridgecrest, CA",earthquake,0.18,0.4,0.194,25,reviewed,ci,ci
2019-07-06T00:51:53.780Z,35.6865005,-117.4781647,6.98,3.01,ml,21,90,0.1006,0.16,ci,ci38456623,2019-07-06T22:07:03.044Z,"11km SW of Searles Valley, CA",earthquake,0.38,1.16,0.218,7,reviewed,ci,ci
2019-07-06T06:26:18.680Z,35.7076683,-117.5070038,4.47,3.01,ml,28,83,0.1263,0.14,ci,ci38458895,2019-07-07T00:59:25.069Z,"11km SW of Searles Valley, CA",earthquake,0.25,0.92,0.234,23,reviewed,ci,ci
2019-07-06T09:23:41.610Z,36.0616684,-117.8525009,1.1,3.01,ml,37,54,0.05583,0.16,ci,ci38460911,2019-07-07T00:53:26.092Z,"9km ENE of Coso Junction, CA",earthquake,0.21,0.32,0.24,25,reviewed,ci,ci
2019-07-04T17:37:25.670Z,35.6785,-117.4525,15.76,3,mh,13,185,0.09214,0.23,ci,ci37218996,2019-07-06T06:50:47.907Z,"11km SSW of Searles Valley, CA",earthquake,0.81,1.28,,0,reviewed,ci,ci
2019-07-04T19:14:59.490Z,35.652668,-117.5393295,1.65,3,ml,46,44,0.09115,0.15,ci,ci38443831,2019-07-04T22:44:36.234Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.49,0.214,25,reviewed,ci,ci
2019-07-04T21:26:35.090Z,35.6766663,-117.5274963,7.39,3,ml,53,52,0.1045,0.21,ci,ci38444719,2019-07-05T21:20:34.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,1.02,0.159,22,reviewed,ci,ci
2019-07-06T09:03:08.730Z,35.6666679,-117.302002,-0.82,3,ml,23,224,0.1503,0.56,ci,ci38460671,2019-07-07T00:54:52.446Z,"13km SSE of Trona, CA",earthquake,2.3,2.73,0.225,24,reviewed,ci,ci
2019-07-06T18:59:41.600Z,35.5699997,-117.4066696,6.49,3,ml,40,48,0.04817,0.16,ci,ci38466991,2019-07-06T22:27:25.128Z,"22km S of Trona, CA",earthquake,0.21,0.55,0.229,25,reviewed,ci,ci
2019-07-06T21:28:41.920Z,35.8946648,-117.6811676,2.04,3,ml,44,39,0.07641,0.17,ci,ci38468151,2019-07-06T23:55:54.847Z,"21km ESE of Little Lake, CA",earthquake,0.23,0.47,0.219,24,reviewed,ci,ci
2019-07-05T01:08:53.460Z,35.7254982,-117.5511703,1.29,2.99,ml,52,44,0.1565,0.16,ci,ci38446343,2019-07-07T00:18:01.040Z,"14km WSW of Searles Valley, CA",earthquake,0.16,0.4,0.236,25,reviewed,ci,ci
2019-07-06T05:12:12.340Z,35.8846664,-117.7371674,1.54,2.99,ml,28,74,0.07921,0.39,ci,ci38458247,2019-07-07T01:18:36.599Z,"16km ESE of Little Lake, CA",earthquake,0.4,0.74,0.204,23,reviewed,ci,ci
2019-07-06T07:25:23.530Z,35.760334,-117.5858307,7.04,2.99,ml,35,55,0.0561,0.25,ci,ci38459535,2019-07-07T00:57:34.850Z,"16km W of Searles Valley, CA",earthquake,0.34,0.78,0.226,27,reviewed,ci,ci
2019-07-05T15:46:03.870Z,35.6993332,-117.4830017,1.21,2.98,ml,49,37,0.1139,0.12,ci,ci38452607,2019-07-05T19:17:44.040Z,"10km SW of Searles Valley, CA",earthquake,0.18,0.35,0.19,22,reviewed,ci,ci
2019-07-06T10:43:30.600Z,35.8983345,-117.7269974,3.68,2.98,ml,31,37,0.08952,0.17,ci,ci38461807,2019-07-07T00:46:55.646Z,"17km ESE of Little Lake, CA",earthquake,0.28,0.74,0.26,24,reviewed,ci,ci
2019-07-06T13:00:44.220Z,35.8748322,-117.7071686,4.23,2.98,ml,48,50,0.08107,0.19,ci,ci38463495,2019-07-07T00:43:06.930Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.59,0.199,24,reviewed,ci,ci
2019-07-06T00:15:39.190Z,35.7733345,-117.6025009,2.91,2.97,ml,50,54,0.04251,0.14,ci,ci38456375,2019-07-06T00:39:53.040Z,"18km W of Searles Valley, CA",earthquake,0.17,0.41,0.166,21,reviewed,ci,ci
2019-07-06T05:43:50.060Z,35.8683333,-117.713,5.08,2.97,ml,13,163,0.07304,0.26,ci,ci38458519,2019-07-06T05:53:47.540Z,"19km ESE of Little Lake, CA",earthquake,0.84,2.59,0.157,9,reviewed,ci,ci
2019-07-06T06:40:02.060Z,35.8989983,-117.7271652,4.5,2.97,ml,33,37,0.08904,0.14,ci,ci38459039,2019-07-07T00:58:55.039Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.65,0.22,25,reviewed,ci,ci
2019-07-06T08:29:10.930Z,35.9263333,-117.6915,0.5,2.97,ml,16,50,0.105,0.18,ci,ci38460263,2019-07-07T00:55:26.221Z,"19km E of Little Lake, CA",earthquake,0.26,0.54,0.171,9,reviewed,ci,ci
2019-07-06T09:12:39.550Z,35.7693329,-117.4974976,6.86,2.97,ml,25,142,0.09357,0.51,ci,ci38460791,2019-07-07T00:54:03.256Z,"8km W of Searles Valley, CA",earthquake,0.98,2.57,0.35,21,reviewed,ci,ci
2019-07-06T10:03:22.400Z,35.651165,-117.4540024,2.67,2.97,ml,36,74,0.06487,0.16,ci,ci38461351,2019-07-07T00:50:27.917Z,"14km SSW of Searles Valley, CA",earthquake,0.21,0.37,0.157,26,reviewed,ci,ci
2019-07-06T12:36:30.380Z,35.618,-117.4376678,8.1,2.97,ml,56,40,0.03725,0.19,ci,ci38463159,2019-07-07T00:44:11.364Z,"17km S of Searles Valley, CA",earthquake,0.18,0.66,0.295,25,reviewed,ci,ci
2019-07-06T16:47:21.470Z,35.8846667,-117.7311667,5.24,2.97,ml,16,121,0.08073,0.15,ci,ci38465815,2019-07-06T22:11:54.791Z,"17km ESE of Little Lake, CA",earthquake,0.34,1.13,0.14,105,reviewed,ci,ci
2019-07-05T11:11:31.820Z,35.7498333,-117.5695,4.28,2.96,ml,22,85,0.0696,0.17,ci,ci38450279,2019-07-05T20:40:19.997Z,"15km W of Searles Valley, CA",earthquake,0.29,0.71,0.172,7,reviewed,ci,ci
2019-07-06T06:17:10.200Z,35.6360016,-117.5940018,9.01,2.96,ml,30,67,0.1182,0.18,ci,ci38458791,2019-07-07T00:59:41.574Z,"8km ENE of Ridgecrest, CA",earthquake,0.32,0.69,0.402,15,reviewed,ci,ci
2019-07-06T19:37:59.750Z,35.658,-117.5026667,2.6,2.96,ml,21,102,0.07859,0.19,ci,ci38467311,2019-07-06T19:49:16.058Z,"15km SW of Searles Valley, CA",earthquake,0.32,0.68,0.122,26,reviewed,ci,ci
2019-07-06T05:14:21.290Z,35.8661667,-117.6678333,0.13,2.95,ml,13,140,0.09758,0.22,ci,ci38458271,2019-07-07T01:18:21.784Z,"23km ESE of Little Lake, CA",earthquake,0.58,31.61,0.081,10,reviewed,ci,ci
2019-07-06T06:39:09.970Z,35.7303352,-117.5441666,2.42,2.95,ml,41,45,0.1583,0.16,ci,ci38459031,2019-07-07T00:58:53.637Z,"13km WSW of Searles Valley, CA",earthquake,0.19,0.86,0.221,22,reviewed,ci,ci
2019-07-06T09:27:59.860Z,35.947834,-117.7426682,2.65,2.95,ml,21,64,0.06089,0.14,ci,ci38460959,2019-07-07T00:52:22.518Z,"15km E of Little Lake, CA",earthquake,0.31,0.51,0.178,4,reviewed,ci,ci
2019-07-06T10:38:31.310Z,35.9111671,-117.7333298,5.28,2.95,ml,30,45,0.07837,0.11,ci,ci38461743,2019-07-07T00:47:30.486Z,"16km E of Little Lake, CA",earthquake,0.22,0.88,0.215,5,reviewed,ci,ci
2019-07-06T11:10:39.630Z,35.899,-117.725,4.34,2.95,ml,18,59,0.09049,0.17,ci,ci38462095,2019-07-07T00:45:33.620Z,"17km ESE of Little Lake, CA",earthquake,0.27,0.7,0.08,28,reviewed,ci,ci
2019-07-06T11:18:03.300Z,35.6866684,-117.5414963,1.5,2.95,ml,53,45,0.119,0.35,ci,ci38462207,2019-07-07T00:45:03.347Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.65,0.185,22,reviewed,ci,ci
2019-07-06T21:41:25.310Z,35.6911659,-117.479332,5.1,2.95,ml,45,65,0.1054,0.36,ci,ci38468247,2019-07-06T23:55:35.812Z,"11km SW of Searles Valley, CA",earthquake,0.34,2.06,0.176,23,reviewed,ci,ci
2019-07-04T17:52:41.530Z,35.7188333,-117.5401667,1.44,2.94,ml,20,87,0.1465,0.16,ci,ci38443295,2019-07-04T23:29:32.706Z,"13km WSW of Searles Valley, CA",earthquake,0.3,0.7,0.088,28,reviewed,ci,ci
2019-07-05T13:43:36.140Z,37.404335,-118.5241699,8.58,2.94,md,24,83,,0.06,nc,nc73207726,2019-07-06T18:11:42.010Z,"7km E of Round Valley, CA",earthquake,0.39,1.05,0.16,34,automatic,nc,nc
2019-07-06T06:27:33.030Z,35.8835,-117.6953333,1.63,2.94,ml,16,59,0.09373,0.18,ci,ci38458911,2019-07-07T00:59:03.740Z,"20km ESE of Little Lake, CA",earthquake,0.35,0.63,0.166,25,reviewed,ci,ci
2019-07-04T18:52:56.130Z,35.741,-117.561,0.23,2.93,ml,19,87,0.1739,0.13,ci,ci38443687,2019-07-04T21:00:33.907Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.61,0.164,25,automatic,ci,ci
2019-07-05T11:12:19.080Z,35.7505,-117.5688333,3.62,2.93,ml,22,74,0.06915,0.14,ci,ci38450287,2019-07-05T20:57:18.983Z,"15km W of Searles Valley, CA",earthquake,0.22,0.79,0.165,26,reviewed,ci,ci
2019-07-06T11:51:11.620Z,35.8693333,-117.8106667,8.21,2.93,ml,12,80,0.07115,0.23,ci,ci38462647,2019-07-06T11:55:04.608Z,"11km SE of Little Lake, CA",earthquake,0.72,1.6,0.188,27,automatic,ci,ci
2019-07-06T23:32:33.270Z,35.8868333,-117.7323333,2.92,2.93,ml,25,51,0.08246,0.21,ci,ci38469183,2019-07-06T23:36:28.032Z,"17km ESE of Little Lake, CA",earthquake,0.31,1.56,0.16,26,automatic,ci,ci
2019-07-06T05:30:40.000Z,35.9115,-117.7036667,6.69,2.92,ml,14,97,0.09997,0.24,ci,ci38458423,2019-07-06T19:52:19.319Z,"18km E of Little Lake, CA",earthquake,0.54,1.86,0.177,26,automatic,ci,ci
2019-07-06T07:28:10.450Z,35.6415,-117.4398333,3.05,2.92,ml,27,69,0.05783,0.16,ci,ci38459551,2019-07-06T20:13:32.092Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.56,0.182,25,automatic,ci,ci
2019-07-06T11:06:00.690Z,35.8018333,-117.6275,5.5,2.92,ml,27,52,0.02805,0.17,ci,ci38462047,2019-07-06T11:16:42.130Z,"20km W of Searles Valley, CA",earthquake,0.25,0.8,0.146,25,automatic,ci,ci
2019-07-06T13:27:38.700Z,35.7088333,-117.5606667,0.96,2.92,ml,26,58,0.1108,0.21,ci,ci38463727,2019-07-06T13:38:41.430Z,"14km NE of Ridgecrest, CA",earthquake,0.27,0.63,0.174,25,automatic,ci,ci
2019-07-06T16:40:46.390Z,36.0835,-117.9003333,0.26,2.92,ml,13,265,0.2408,0.07,ci,ci38465735,2019-07-06T22:14:00.227Z,"6km NE of Coso Junction, CA",earthquake,1.09,31.61,0.196,25,automatic,ci,ci
2019-07-06T18:33:51.560Z,35.8866667,-117.7196667,2.92,2.92,ml,26,52,0.08616,0.18,ci,ci38466743,2019-07-06T18:45:00.810Z,"18km ESE of Little Lake, CA",earthquake,0.27,1.37,0.128,26,automatic,ci,ci
2019-07-04T17:57:31.430Z,35.661,-117.525,1.44,2.91,ml,22,64,0.09024,0.15,ci,ci38443311,2019-07-05T00:59:09.321Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.66,0.133,25,reviewed,ci,ci
2019-07-06T06:17:52.980Z,35.8331667,-117.6963333,0.29,2.91,ml,8,188,0.1473,0.25,ci,ci38458807,2019-07-06T06:21:39.002Z,"22km ESE of Little Lake, CA",earthquake,0.78,0.85,0.169,5,automatic,ci,ci
2019-07-05T08:00:43.330Z,35.7501667,-117.5621667,7.07,2.9,ml,32,57,0.07147,0.14,ci,ci38449015,2019-07-05T08:21:20.679Z,"14km W of Searles Valley, CA",earthquake,0.21,0.66,0.16,25,automatic,ci,ci
2019-07-05T09:11:20.610Z,35.6663333,-117.5276667,6.61,2.9,ml,36,61,0.09587,0.2,ci,ci38449503,2019-07-05T18:01:47.988Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.68,0.164,209,reviewed,ci,ci
2019-07-06T05:21:04.130Z,35.719,-117.6786667,3.7,2.9,ml,16,150,0.06423,0.17,ci,ci38458319,2019-07-06T05:24:46.509Z,"11km N of Ridgecrest, CA",earthquake,0.52,1.04,0.216,12,automatic,ci,ci
2019-07-06T07:34:23.950Z,35.8928333,-117.7118333,5.05,2.9,ml,19,59,0.09449,0.23,ci,ci38459639,2019-07-07T00:57:12.047Z,"18km ESE of Little Lake, CA",earthquake,0.45,1.98,0.169,26,reviewed,ci,ci
2019-07-06T11:15:13.150Z,35.8758333,-117.6998333,6.67,2.9,ml,13,72,0.08544,0.09,ci,ci38462167,2019-07-06T11:19:09.258Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.5,0.054,6,automatic,ci,ci
2019-07-06T11:57:14.110Z,35.8481667,-117.6896667,4.91,2.9,ml,25,46,0.07279,0.23,ci,ci38462727,2019-07-06T12:08:19.430Z,"22km ESE of Little Lake, CA",earthquake,0.38,0.73,0.155,25,automatic,ci,ci
2019-07-05T10:57:26.570Z,35.7433333,-117.5493333,10.81,2.89,ml,31,58,0.08219,0.14,ci,ci38450215,2019-07-05T20:57:52.752Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.42,0.132,25,reviewed,ci,ci
2019-07-06T06:45:57.670Z,35.6458333,-117.4831667,2.61,2.89,ml,15,88,0.06162,0.12,ci,ci38459111,2019-07-06T22:42:16.545Z,"15km SSW of Searles Valley, CA",earthquake,0.28,0.47,0.206,26,automatic,ci,ci
2019-07-06T10:19:18.240Z,35.8801667,-117.7168333,5.86,2.89,ml,27,52,0.08142,0.17,ci,ci38461527,2019-07-07T00:49:12.160Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.82,0.239,25,reviewed,ci,ci
2019-07-06T11:08:10.750Z,35.9061667,-117.7313333,2.84,2.89,ml,26,45,0.0823,0.17,ci,ci38462071,2019-07-06T11:18:46.830Z,"16km ESE of Little Lake, CA",earthquake,0.23,0.7,0.189,29,automatic,ci,ci
2019-07-06T21:02:48.510Z,35.9101667,-117.7205,1.87,2.89,ml,25,55,0.08806,0.13,ci,ci38467991,2019-07-06T21:13:06.750Z,"17km E of Little Lake, CA",earthquake,0.2,0.4,0.163,27,automatic,ci,ci
